from	to
ENSG00000267420	ENSG00000267420
ENSG00000267421	ZFP28-DT
ENSG00000267422	ENSG00000267422
ENSG00000267423	ENSG00000267423
ENSG00000267424	ENSG00000267424
ENSG00000267425	LINC01928
ENSG00000267426	ENSG00000267426
ENSG00000267428	DYNAPP2
ENSG00000267429	ENSG00000267429
ENSG00000267430	ENSG00000267430
ENSG00000267432	DNAH17-AS1
ENSG00000267433	ENSG00000267433
ENSG00000267436	MFSD12-AS1
ENSG00000267437	ENSG00000267437
ENSG00000267439	ENSG00000267439
ENSG00000267440	LINC02594
ENSG00000267441	ENSG00000267441
ENSG00000267443	ENSG00000267443
ENSG00000267444	SMUG1P1
ENSG00000267446	ENSG00000267446
ENSG00000267448	ENSG00000267448
ENSG00000267449	ENSG00000267449
ENSG00000267450	OR1AB1P
ENSG00000267452	LINC02073
ENSG00000267453	CLEC4OP
ENSG00000267454	ZNF582-DT
ENSG00000267455	ENSG00000267455
ENSG00000267456	ENSG00000267456
ENSG00000267457	ENSG00000267457
ENSG00000267458	ENSG00000267458
ENSG00000267461	ENSG00000267461
ENSG00000267462	ENSG00000267462
ENSG00000267463	UBE2V2P2
ENSG00000267465	LINC03103
ENSG00000267466	ENSG00000267466
ENSG00000267467	APOC4
ENSG00000267469	ENSG00000267469
ENSG00000267470	ZNF571-AS1
ENSG00000267471	ENSG00000267471
ENSG00000267472	ARHGAP27P2
ENSG00000267474	ENSG00000267474
ENSG00000267475	NUDT19-DT
ENSG00000267476	ENSG00000267476
ENSG00000267477	ENSG00000267477
ENSG00000267478	ENSG00000267478
ENSG00000267480	LINC02979
ENSG00000267481	ENSG00000267481
ENSG00000267482	ENSG00000267482
ENSG00000267484	ENSG00000267484
ENSG00000267486	GLUD1P4
ENSG00000267487	ENSG00000267487
ENSG00000267489	LINC01837
ENSG00000267490	ENSG00000267490
ENSG00000267491	ENSG00000267491
ENSG00000267492	ENSG00000267492
ENSG00000267493	CIRBP-AS1
ENSG00000267496	FAM215A
ENSG00000267497	NFE2L3P1
ENSG00000267498	UQCRFS1-DT
ENSG00000267500	ZNF887P
ENSG00000267501	ENSG00000267501
ENSG00000267503	ENSG00000267503
ENSG00000267504	ENSG00000267504
ENSG00000267505	ENSG00000267505
ENSG00000267506	ENSG00000267506
ENSG00000267507	ENSG00000267507
ENSG00000267508	ZNF285
ENSG00000267509	ENSG00000267509
ENSG00000267510	ENSG00000267510
ENSG00000267511	ADAD1P2
ENSG00000267512	ENSG00000267512
ENSG00000267513	HMGN1P31
ENSG00000267515	ENSG00000267515
ENSG00000267517	LINC01855
ENSG00000267518	ENSG00000267518
ENSG00000267519	MIR23AHG
ENSG00000267520	ENSG00000267520
ENSG00000267521	ENSG00000267521
ENSG00000267522	LINC01864
ENSG00000267523	ENSG00000267523
ENSG00000267524	RPSAP57
ENSG00000267526	ENSG00000267526
ENSG00000267529	ENSG00000267529
ENSG00000267530	LINC01836
ENSG00000267532	MIR497HG
ENSG00000267533	ENSG00000267533
ENSG00000267534	S1PR2
ENSG00000267535	LINC00868
ENSG00000267537	ENSG00000267537
ENSG00000267541	MTCO2P2
ENSG00000267543	ENSG00000267543
ENSG00000267544	HIKESHIP2
ENSG00000267546	ENSG00000267546
ENSG00000267547	ENSG00000267547
ENSG00000267549	ZSCAN5A-AS1
ENSG00000267550	PTPRS-AS1
ENSG00000267551	GNA15-DT
ENSG00000267552	ENSG00000267552
ENSG00000267554	ENSG00000267554
ENSG00000267555	ENSG00000267555
ENSG00000267557	ENSG00000267557
ENSG00000267558	ENSG00000267558
ENSG00000267559	ENSG00000267559
ENSG00000267560	ENSG00000267560
ENSG00000267561	ENSG00000267561
ENSG00000267563	ENSG00000267563
ENSG00000267564	ENSG00000267564
ENSG00000267565	ENSG00000267565
ENSG00000267567	ENSG00000267567
ENSG00000267568	ENSG00000267568
ENSG00000267570	STK25P1
ENSG00000267571	ENSG00000267571
ENSG00000267573	KRT8P5
ENSG00000267574	ENSG00000267574
ENSG00000267575	LINC02987
ENSG00000267576	ENSG00000267576
ENSG00000267577	DNAAF3-AS1
ENSG00000267579	ENSG00000267579
ENSG00000267580	ENSG00000267580
ENSG00000267581	ENSG00000267581
ENSG00000267582	ENSG00000267582
ENSG00000267583	ZNF24TR
ENSG00000267585	ENSG00000267585
ENSG00000267586	LINC00907
ENSG00000267587	ENSG00000267587
ENSG00000267589	ENSG00000267589
ENSG00000267590	NDUFA3P1
ENSG00000267591	ENSG00000267591
ENSG00000267592	ENSG00000267592
ENSG00000267593	LINC01926
ENSG00000267594	CYP4F24P
ENSG00000267595	BRCA1P1
ENSG00000267597	RPIAP1
ENSG00000267598	ENSG00000267598
ENSG00000267599	LINC02959
ENSG00000267601	ENSG00000267601
ENSG00000267603	LINC01028
ENSG00000267604	ENSG00000267604
ENSG00000267605	ENSG00000267605
ENSG00000267606	ENSG00000267606
ENSG00000267607	ICAM4-AS1
ENSG00000267609	SNX33P1
ENSG00000267610	ENSG00000267610
ENSG00000267611	ENSG00000267611
ENSG00000267612	ENSG00000267612
ENSG00000267614	ENSG00000267614
ENSG00000267615	ENSG00000267615
ENSG00000267617	ENSG00000267617
ENSG00000267618	ENSG00000267618
ENSG00000267620	ENSG00000267620
ENSG00000267623	ENSG00000267623
ENSG00000267624	ENSG00000267624
ENSG00000267625	ENSG00000267625
ENSG00000267626	HAUS5-DT
ENSG00000267627	ENSG00000267627
ENSG00000267628	ENSG00000267628
ENSG00000267629	ENSG00000267629
ENSG00000267630	ENSG00000267630
ENSG00000267631	CGB1
ENSG00000267632	ENSG00000267632
ENSG00000267633	ENSG00000267633
ENSG00000267634	RPL7L1P5
ENSG00000267635	ENSG00000267635
ENSG00000267636	ENSG00000267636
ENSG00000267638	ENSG00000267638
ENSG00000267639	ENSG00000267639
ENSG00000267640	ENSG00000267640
ENSG00000267641	BNIP3P16
ENSG00000267642	ASXL3-DT
ENSG00000267643	ENSG00000267643
ENSG00000267644	ENSG00000267644
ENSG00000267645	ENSG00000267645
ENSG00000267646	ENSG00000267646
ENSG00000267647	MAP1LC3P
ENSG00000267648	ENSG00000267648
ENSG00000267649	ENSG00000267649
ENSG00000267650	ENSG00000267650
ENSG00000267651	ENSG00000267651
ENSG00000267652	NPM1P1
ENSG00000267653	ENSG00000267653
ENSG00000267655	ENSG00000267655
ENSG00000267656	ENSG00000267656
ENSG00000267658	RAB5C-AS1
ENSG00000267659	LINC01482
ENSG00000267661	ENSG00000267661
ENSG00000267662	TSHZ3-AS1
ENSG00000267663	PPIAP56
ENSG00000267664	RPL17P45
ENSG00000267665	ENSG00000267665
ENSG00000267666	ENSG00000267666
ENSG00000267669	RPLP0P12
ENSG00000267670	ENSG00000267670
ENSG00000267672	ENSG00000267672
ENSG00000267673	FDX2
ENSG00000267674	ENSG00000267674
ENSG00000267675	ENSG00000267675
ENSG00000267676	THA1P
ENSG00000267677	ENSG00000267677
ENSG00000267678	ENSG00000267678
ENSG00000267679	EIF5AP2
ENSG00000267680	ZNF224
ENSG00000267681	ENSG00000267681
ENSG00000267682	ENSG00000267682
ENSG00000267683	ENSG00000267683
ENSG00000267685	NTF6B
ENSG00000267686	LINC03111
ENSG00000267687	ENSG00000267687
ENSG00000267688	ENSG00000267688
ENSG00000267689	ENSG00000267689
ENSG00000267690	LDLRAD4-AS1
ENSG00000267691	SHC1P2
ENSG00000267692	TAF9P3
ENSG00000267693	ENSG00000267693
ENSG00000267694	ENSG00000267694
ENSG00000267695	ENSG00000267695
ENSG00000267696	ERVK-28
ENSG00000267698	ENSG00000267698
ENSG00000267699	ENSG00000267699
ENSG00000267703	ENSG00000267703
ENSG00000267704	FRG2LP
ENSG00000267705	ENSG00000267705
ENSG00000267706	ENSG00000267706
ENSG00000267707	ENSG00000267707
ENSG00000267708	RDM1P3
ENSG00000267709	ENSG00000267709
ENSG00000267710	EDDM13
ENSG00000267711	ENSG00000267711
ENSG00000267712	LINC01539
ENSG00000267713	ENSG00000267713
ENSG00000267714	ENSG00000267714
ENSG00000267716	ENSG00000267716
ENSG00000267717	SRSF10P1
ENSG00000267719	LINC02078
ENSG00000267722	ENSG00000267722
ENSG00000267723	ENSG00000267723
ENSG00000267724	ENSG00000267724
ENSG00000267725	ENSG00000267725
ENSG00000267726	LINC02565
ENSG00000267727	ENSG00000267727
ENSG00000267728	KRTAP9-9
ENSG00000267729	ENSG00000267729
ENSG00000267731	ENSG00000267731
ENSG00000267732	ENSG00000267732
ENSG00000267733	ENSG00000267733
ENSG00000267734	ENSG00000267734
ENSG00000267735	ENSG00000267735
ENSG00000267736	HMGB2P1
ENSG00000267737	ENSG00000267737
ENSG00000267740	ENSG00000267740
ENSG00000267741	UBE2L4
ENSG00000267742	SINHCAFP2
ENSG00000267743	ENSG00000267743
ENSG00000267744	SPICP2
ENSG00000267745	ENSG00000267745
ENSG00000267746	ENSG00000267746
ENSG00000267748	ENSG00000267748
ENSG00000267749	ENSG00000267749
ENSG00000267750	RUNDC3A-AS1
ENSG00000267751	BSG-AS1
ENSG00000267752	RPS10P27
ENSG00000267755	ENSG00000267755
ENSG00000267756	ENSG00000267756
ENSG00000267757	EML2-AS1
ENSG00000267758	ENSG00000267758
ENSG00000267760	ENSG00000267760
ENSG00000267761	MIR4527HG
ENSG00000267762	ENSG00000267762
ENSG00000267764	ENSG00000267764
ENSG00000267765	ENSG00000267765
ENSG00000267766	ENSG00000267766
ENSG00000267767	LINC01801
ENSG00000267768	ENSG00000267768
ENSG00000267769	ENSG00000267769
ENSG00000267770	ENSG00000267770
ENSG00000267771	ENSG00000267771
ENSG00000267772	LINC01999
ENSG00000267773	ENSG00000267773
ENSG00000267774	ENSG00000267774
ENSG00000267775	OR7E16P
ENSG00000267777	LINC01791
ENSG00000267778	CBARP-DT
ENSG00000267779	LINC01533
ENSG00000267780	ENSG00000267780
ENSG00000267781	SLC25A36P1
ENSG00000267782	ENSG00000267782
ENSG00000267783	ENSG00000267783
ENSG00000267784	ENSG00000267784
ENSG00000267786	ENSG00000267786
ENSG00000267787	ENSG00000267787
ENSG00000267788	ENSG00000267788
ENSG00000267789	ENSG00000267789
ENSG00000267790	LINC01987
ENSG00000267791	ENSG00000267791
ENSG00000267792	WBP1LP11
ENSG00000267793	ENSG00000267793
ENSG00000267794	ENSG00000267794
ENSG00000267795	SMIM22
ENSG00000267796	LIN37
ENSG00000267797	NRBF2P1
ENSG00000267799	MAN1A2P1
ENSG00000267800	ENSG00000267800
ENSG00000267801	ENSG00000267801
ENSG00000267808	ENSG00000267808
ENSG00000267809	NDUFV2P1
ENSG00000267811	ENSG00000267811
ENSG00000267815	ENSG00000267815
ENSG00000267827	ENSG00000267827
ENSG00000267828	Y_RNA
ENSG00000267834	ENSG00000267834
ENSG00000267838	ENSG00000267838
ENSG00000267852	ARHGEF18-AS1
ENSG00000267855	NDUFA7
ENSG00000267857	ENSG00000267857
ENSG00000267858	MZF1-AS1
ENSG00000267868	ENSG00000267868
ENSG00000267871	ZNF460-AS1
ENSG00000267872	ENSG00000267872
ENSG00000267879	ENSG00000267879
ENSG00000267881	ENSG00000267881
ENSG00000267882	ENSG00000267882
ENSG00000267886	ENSG00000267886
ENSG00000267890	ENSG00000267890
ENSG00000267892	ENSG00000267892
ENSG00000267895	ENSG00000267895
ENSG00000267898	ENSG00000267898
ENSG00000267904	ENSG00000267904
ENSG00000267905	VSIG10L-AS1
ENSG00000267908	ZSCAN5DP
ENSG00000267909	CCDC177
ENSG00000267919	ENSG00000267919
ENSG00000267920	SNX6P1
ENSG00000267922	ENSG00000267922
ENSG00000267924	ENSG00000267924
ENSG00000267927	ENSG00000267927
ENSG00000267934	ENSG00000267934
ENSG00000267938	EIF1P6
ENSG00000267939	ENSG00000267939
ENSG00000267940	ENSG00000267940
ENSG00000267943	ENSG00000267943
ENSG00000267952	ENSG00000267952
ENSG00000267954	ENSG00000267954
ENSG00000267959	MIR3188
ENSG00000267961	OR10B1P
ENSG00000267968	ENSG00000267968
ENSG00000267978	MAGEA9B
ENSG00000267980	ENSG00000267980
ENSG00000267984	ENSG00000267984
ENSG00000267986	ENSG00000267986
ENSG00000267990	ENSG00000267990
ENSG00000267992	ENSG00000267992
ENSG00000268001	CARD8-AS1
ENSG00000268006	PTOV1-AS1
ENSG00000268009	SSX4
ENSG00000268015	ENSG00000268015
ENSG00000268020	OR4G4P
ENSG00000268027	ENSG00000268027
ENSG00000268030	ENSG00000268030
ENSG00000268034	TPM3P5
ENSG00000268038	LINC01785
ENSG00000268041	ERFL
ENSG00000268043	NBPF12
ENSG00000268047	ENSG00000268047
ENSG00000268049	ENSG00000268049
ENSG00000268051	ENSG00000268051
ENSG00000268053	ENSG00000268053
ENSG00000268055	ENSG00000268055
ENSG00000268056	ENSG00000268056
ENSG00000268058	BNIP3P40
ENSG00000268061	NAPA-AS1
ENSG00000268062	SRP14P4
ENSG00000268066	FMR1-AS1
ENSG00000268067	OR5AH1P
ENSG00000268069	ENSG00000268069
ENSG00000268070	ENSG00000268070
ENSG00000268074	RPL22P5
ENSG00000268078	ENSG00000268078
ENSG00000268079	BNIP3P30
ENSG00000268080	ENSG00000268080
ENSG00000268081	ENSG00000268081
ENSG00000268083	ENSG00000268083
ENSG00000268087	ENSG00000268087
ENSG00000268088	ENSG00000268088
ENSG00000268089	GABRQ
ENSG00000268093	ENSG00000268093
ENSG00000268095	ZNF649-AS1
ENSG00000268100	ZNF725P
ENSG00000268101	CYP2G2P
ENSG00000268104	SLC6A14
ENSG00000268105	ENSG00000268105
ENSG00000268107	ENSG00000268107
ENSG00000268108	ENSG00000268108
ENSG00000268112	ENSG00000268112
ENSG00000268116	ENSG00000268116
ENSG00000268117	VN1R84P
ENSG00000268119	ENSG00000268119
ENSG00000268120	ENSG00000268120
ENSG00000268129	ENSG00000268129
ENSG00000268133	ENSG00000268133
ENSG00000268140	PCGF7P
ENSG00000268144	NIFKP6
ENSG00000268148	VN1R91P
ENSG00000268149	ENSG00000268149
ENSG00000268153	ENSG00000268153
ENSG00000268154	Metazoa_SRP
ENSG00000268157	ENSG00000268157
ENSG00000268163	ENSG00000268163
ENSG00000268170	ENSG00000268170
ENSG00000268173	ENSG00000268173
ENSG00000268174	BNIP3P22
ENSG00000268181	ENSG00000268181
ENSG00000268182	SMIM17
ENSG00000268184	ENSG00000268184
ENSG00000268186	ZNF114-AS1
ENSG00000268189	ENSG00000268189
ENSG00000268191	ENSG00000268191
ENSG00000268193	ENSG00000268193
ENSG00000268199	ENSG00000268199
ENSG00000268201	ENSG00000268201
ENSG00000268203	ENSG00000268203
ENSG00000268204	ENSG00000268204
ENSG00000268205	ENSG00000268205
ENSG00000268209	ENSG00000268209
ENSG00000268218	ENSG00000268218
ENSG00000268221	OPN1MW
ENSG00000268222	EEF1A1P7
ENSG00000268223	ARL14EPL
ENSG00000268230	ENSG00000268230
ENSG00000268231	ENSG00000268231
ENSG00000268234	FKBP4P6
ENSG00000268235	TCP11X1
ENSG00000268238	IGFL1P2
ENSG00000268240	ENSG00000268240
ENSG00000268243	RPS29P30
ENSG00000268257	AIRN
ENSG00000268266	PKMYT1AR
ENSG00000268267	SIGLEC29P
ENSG00000268272	VN1R78P
ENSG00000268278	ENSG00000268278
ENSG00000268279	ENSG00000268279
ENSG00000268282	ARPC1AP2
ENSG00000268287	ENSG00000268287
ENSG00000268288	ENSG00000268288
ENSG00000268289	ENSG00000268289
ENSG00000268292	ENSG00000268292
ENSG00000268293	ENSG00000268293
ENSG00000268295	POLR3GP1
ENSG00000268296	ENSG00000268296
ENSG00000268297	CLEC4GP1
ENSG00000268307	LINC02560
ENSG00000268309	ENSG00000268309
ENSG00000268316	ENSG00000268316
ENSG00000268318	LINC01872
ENSG00000268320	SCGB1C2
ENSG00000268322	BNIP3P25
ENSG00000268324	LRRC2-AS1
ENSG00000268326	ENSG00000268326
ENSG00000268333	ENSG00000268333
ENSG00000268335	BNIP3P23
ENSG00000268336	SIGLEC20P
ENSG00000268350	FAM156A
ENSG00000268355	ENSG00000268355
ENSG00000268357	VN1R81P
ENSG00000268361	ENSG00000268361
ENSG00000268362	ENSG00000268362
ENSG00000268364	SMC5-DT
ENSG00000268366	SERTAD3-AS1
ENSG00000268375	ENSG00000268375
ENSG00000268379	ENSG00000268379
ENSG00000268388	FENDRR
ENSG00000268390	ENSG00000268390
ENSG00000268391	MTCO3P42
ENSG00000268392	ENSG00000268392
ENSG00000268400	ENSG00000268400
ENSG00000268401	ENSG00000268401
ENSG00000268403	ENSG00000268403
ENSG00000268407	ENSG00000268407
ENSG00000268412	TRMT112P6
ENSG00000268416	ENSG00000268416
ENSG00000268433	MTDHP3
ENSG00000268434	ENSG00000268434
ENSG00000268438	BNIP3P27
ENSG00000268442	ENSG00000268442
ENSG00000268447	SSX2B
ENSG00000268455	ENSG00000268455
ENSG00000268458	ENSG00000268458
ENSG00000268460	ENSG00000268460
ENSG00000268461	ENSG00000268461
ENSG00000268465	ENSG00000268465
ENSG00000268469	BNIP3P38
ENSG00000268471	MIR4453HG
ENSG00000268472	ENSG00000268472
ENSG00000268473	ENSG00000268473
ENSG00000268475	ENSG00000268475
ENSG00000268480	NFILZ
ENSG00000268483	RPL7AP69
ENSG00000268486	ENSG00000268486
ENSG00000268496	ENSG00000268496
ENSG00000268499	ENSG00000268499
ENSG00000268500	SIGLEC5
ENSG00000268505	ENSG00000268505
ENSG00000268509	ENSG00000268509
ENSG00000268510	IFNL3P1
ENSG00000268516	ZNF8-DT
ENSG00000268518	MYREM
ENSG00000268520	ENSG00000268520
ENSG00000268521	VN1R83P
ENSG00000268529	CYP2T3P
ENSG00000268530	ENSG00000268530
ENSG00000268531	ENSG00000268531
ENSG00000268532	LINC02135
ENSG00000268533	ENSG00000268533
ENSG00000268535	MTDHP4
ENSG00000268536	ENSG00000268536
ENSG00000268541	VN1R88P
ENSG00000268543	ENSG00000268543
ENSG00000268545	VN1R107P
ENSG00000268555	ENSG00000268555
ENSG00000268560	ENSG00000268560
ENSG00000268564	ILVBL-AS1
ENSG00000268565	ENSG00000268565
ENSG00000268566	ENSG00000268566
ENSG00000268573	ENSG00000268573
ENSG00000268575	ENSG00000268575
ENSG00000268580	LINC01966
ENSG00000268581	SIGLEC18P
ENSG00000268582	ENSG00000268582
ENSG00000268583	ENSG00000268583
ENSG00000268584	ENSG00000268584
ENSG00000268589	ENSG00000268589
ENSG00000268592	RAET1E-AS1
ENSG00000268593	ENSG00000268593
ENSG00000268595	ENSG00000268595
ENSG00000268597	ENSG00000268597
ENSG00000268598	VN1R80P
ENSG00000268601	ENSG00000268601
ENSG00000268603	ENSG00000268603
ENSG00000268605	ENSG00000268605
ENSG00000268606	MAGEA2
ENSG00000268614	ENSG00000268614
ENSG00000268615	ENSG00000268615
ENSG00000268618	ENSG00000268618
ENSG00000268620	ENSG00000268620
ENSG00000268621	IGFL2-AS1
ENSG00000268623	ENSG00000268623
ENSG00000268628	ENSG00000268628
ENSG00000268629	TEX13A
ENSG00000268635	ENSG00000268635
ENSG00000268636	ENSG00000268636
ENSG00000268643	ENSG00000268643
ENSG00000268649	ENSG00000268649
ENSG00000268650	ENSG00000268650
ENSG00000268651	CTAG1A
ENSG00000268652	ENSG00000268652
ENSG00000268654	MIMT1
ENSG00000268655	SAXO3
ENSG00000268658	LINC00664
ENSG00000268659	ENSG00000268659
ENSG00000268660	LETM1P2
ENSG00000268663	WBP1LP6
ENSG00000268669	ENSG00000268669
ENSG00000268670	ENSG00000268670
ENSG00000268673	ENSG00000268673
ENSG00000268674	ENSG00000268674
ENSG00000268677	ENSG00000268677
ENSG00000268678	ENSG00000268678
ENSG00000268681	COX6CP7
ENSG00000268683	ENSG00000268683
ENSG00000268685	ENSG00000268685
ENSG00000268686	ENSG00000268686
ENSG00000268696	ZNF723
ENSG00000268705	BNIP3P26
ENSG00000268707	ENSG00000268707
ENSG00000268711	ENSG00000268711
ENSG00000268713	ENSG00000268713
ENSG00000268717	BNIP3P33
ENSG00000268723	ENSG00000268723
ENSG00000268729	ENSG00000268729
ENSG00000268731	ENSG00000268731
ENSG00000268734	ENSG00000268734
ENSG00000268736	MTCO3P39
ENSG00000268738	HSFX2
ENSG00000268739	ENSG00000268739
ENSG00000268742	ENSG00000268742
ENSG00000268743	ENSG00000268743
ENSG00000268744	ENSG00000268744
ENSG00000268745	ENSG00000268745
ENSG00000268746	ENSG00000268746
ENSG00000268747	ENSG00000268747
ENSG00000268750	ENSG00000268750
ENSG00000268751	SCGB1B2P
ENSG00000268754	LINC01081
ENSG00000268756	ENSG00000268756
ENSG00000268758	ADGRE4P
ENSG00000268764	ENSG00000268764
ENSG00000268777	ENSG00000268777
ENSG00000268785	RPL7P50
ENSG00000268789	VN1R87P
ENSG00000268790	ENSG00000268790
ENSG00000268794	VN1R90P
ENSG00000268797	ENSG00000268797
ENSG00000268798	ENSG00000268798
ENSG00000268799	H3Y2
ENSG00000268803	ENSG00000268803
ENSG00000268804	LINC02132
ENSG00000268810	ENSG00000268810
ENSG00000268812	LIF-AS2
ENSG00000268818	ENSG00000268818
ENSG00000268823	ENSG00000268823
ENSG00000268830	BNIP3P32
ENSG00000268833	ENSG00000268833
ENSG00000268834	OR7A1P
ENSG00000268836	ENSG00000268836
ENSG00000268839	ENSG00000268839
ENSG00000268842	ENSG00000268842
ENSG00000268845	ENSG00000268845
ENSG00000268847	SIGLEC31P
ENSG00000268849	SIGLEC22P
ENSG00000268854	ENSG00000268854
ENSG00000268858	ENSG00000268858
ENSG00000268864	ENSG00000268864
ENSG00000268866	ENSG00000268866
ENSG00000268869	ESPNP
ENSG00000268870	ENSG00000268870
ENSG00000268873	ENSG00000268873
ENSG00000268879	IGFL1P1
ENSG00000268883	PNMA6B
ENSG00000268884	ENSG00000268884
ENSG00000268886	ENSG00000268886
ENSG00000268889	LIM2-AS1
ENSG00000268892	ENSG00000268892
ENSG00000268894	PLCE1-AS1
ENSG00000268895	A1BG-AS1
ENSG00000268896	ENSG00000268896
ENSG00000268902	CSAG2
ENSG00000268903	ENSG00000268903
ENSG00000268906	ENSG00000268906
ENSG00000268908	VN1R92P
ENSG00000268912	ENSG00000268912
ENSG00000268916	CSAG3
ENSG00000268922	ENSG00000268922
ENSG00000268926	ENSG00000268926
ENSG00000268931	ENSG00000268931
ENSG00000268938	ENSG00000268938
ENSG00000268940	CT45A1
ENSG00000268941	LINC01711
ENSG00000268942	CKS1BP3
ENSG00000268945	ENSG00000268945
ENSG00000268947	ENSG00000268947
ENSG00000268949	MRPS17P1
ENSG00000268951	CDRT15P7
ENSG00000268957	ENSG00000268957
ENSG00000268964	ERVV-2
ENSG00000268967	ENSG00000268967
ENSG00000268970	ENSG00000268970
ENSG00000268975	MIA-RAB4B
ENSG00000268981	ENSG00000268981
ENSG00000268983	KXD1-AS1
ENSG00000268985	ENSG00000268985
ENSG00000268987	ENSG00000268987
ENSG00000268988	SPANXN2
ENSG00000268992	CDC42EP3P1
ENSG00000268993	RPL22P6
ENSG00000268994	FAM236B
ENSG00000268995	VN1R82P
ENSG00000268996	MAN1B1-DT
ENSG00000268997	DNAJC19P3
ENSG00000269001	ZNF818P
ENSG00000269009	SLC6A21P
ENSG00000269012	KRT18P40
ENSG00000269014	ENSG00000269014
ENSG00000269019	HOMER3-AS1
ENSG00000269021	SIGLEC24P
ENSG00000269025	ENSG00000269025
ENSG00000269026	ENSG00000269026
ENSG00000269032	ENSG00000269032
ENSG00000269035	ENSG00000269035
ENSG00000269037	LINC01838
ENSG00000269038	SF1-DT
ENSG00000269040	BNIP3P24
ENSG00000269043	ENSG00000269043
ENSG00000269044	ENSG00000269044
ENSG00000269050	ENSG00000269050
ENSG00000269053	ENSG00000269053
ENSG00000269054	ZNF497-AS1
ENSG00000269055	BNIP3P18
ENSG00000269058	CALR3
ENSG00000269066	ENSG00000269066
ENSG00000269067	ZNF728
ENSG00000269068	ENSG00000269068
ENSG00000269069	ENSG00000269069
ENSG00000269072	ENSG00000269072
ENSG00000269082	ENSG00000269082
ENSG00000269085	ENSG00000269085
ENSG00000269086	LINC02965
ENSG00000269091	ENSG00000269091
ENSG00000269095	ENSG00000269095
ENSG00000269096	CT45A3
ENSG00000269097	TPRG1LP1
ENSG00000269099	LSP1P1
ENSG00000269102	ENSG00000269102
ENSG00000269103	Metazoa_SRP
ENSG00000269106	ENSG00000269106
ENSG00000269107	ENSG00000269107
ENSG00000269110	ENSG00000269110
ENSG00000269113	TRABD2B
ENSG00000269118	FAM90A28P
ENSG00000269119	HNRNPA1P52
ENSG00000269124	ENSG00000269124
ENSG00000269125	ENSG00000269125
ENSG00000269130	ENSG00000269130
ENSG00000269136	BRI3BPP1
ENSG00000269138	ZNF209P
ENSG00000269139	ENSG00000269139
ENSG00000269145	MAST3-AS1
ENSG00000269148	ENSG00000269148
ENSG00000269151	ENSG00000269151
ENSG00000269153	LYPLA2P2
ENSG00000269154	BNIP3P13
ENSG00000269155	ENSG00000269155
ENSG00000269161	ENSG00000269161
ENSG00000269167	ENSG00000269167
ENSG00000269172	ENSG00000269172
ENSG00000269176	ENSG00000269176
ENSG00000269177	ENSG00000269177
ENSG00000269179	ENSG00000269179
ENSG00000269181	ENSG00000269181
ENSG00000269186	LINC01082
ENSG00000269188	ENSG00000269188
ENSG00000269189	ENSG00000269189
ENSG00000269190	FBXO17
ENSG00000269191	ENSG00000269191
ENSG00000269194	ENSG00000269194
ENSG00000269210	ENSG00000269210
ENSG00000269220	LINC00528
ENSG00000269226	TMSB15C
ENSG00000269228	RPS27AP19
ENSG00000269235	ZNF350-AS1
ENSG00000269236	ENSG00000269236
ENSG00000269237	ENSG00000269237
ENSG00000269242	ENSG00000269242
ENSG00000269243	ENSG00000269243
ENSG00000269244	RPL23AP78
ENSG00000269246	ENSG00000269246
ENSG00000269253	SIGLEC21P
ENSG00000269256	ENSG00000269256
ENSG00000269266	DNAJC19P2
ENSG00000269271	ENSG00000269271
ENSG00000269274	ENSG00000269274
ENSG00000269275	ENSG00000269275
ENSG00000269281	S100A11P8
ENSG00000269288	ENSG00000269288
ENSG00000269289	ENSG00000269289
ENSG00000269292	ENSG00000269292
ENSG00000269293	ZSCAN16-AS1
ENSG00000269296	ENSG00000269296
ENSG00000269300	ENSG00000269300
ENSG00000269303	GRAMD1A-AS1
ENSG00000269304	FKBP1AP1
ENSG00000269307	ENSG00000269307
ENSG00000269313	MAGIX
ENSG00000269316	RAD54L2P1
ENSG00000269318	ENSG00000269318
ENSG00000269320	VN1R93P
ENSG00000269321	ENSG00000269321
ENSG00000269332	GOLGA2P9
ENSG00000269335	IKBKG
ENSG00000269343	ZNF587B
ENSG00000269345	VN1R85P
ENSG00000269349	ENSG00000269349
ENSG00000269350	ENSG00000269350
ENSG00000269352	PTOV1-AS2
ENSG00000269353	ENSG00000269353
ENSG00000269354	ENSG00000269354
ENSG00000269356	ENSG00000269356
ENSG00000269364	LINC01233
ENSG00000269365	ENSG00000269365
ENSG00000269371	ENSG00000269371
ENSG00000269373	ENSG00000269373
ENSG00000269374	ENSG00000269374
ENSG00000269376	ENSG00000269376
ENSG00000269378	ITGB1P1
ENSG00000269383	CYCSP7
ENSG00000269385	ENSG00000269385
ENSG00000269386	RAB11B-AS1
ENSG00000269387	ENSG00000269387
ENSG00000269388	ENSG00000269388
ENSG00000269391	ENSG00000269391
ENSG00000269392	ENSG00000269392
ENSG00000269397	ENSG00000269397
ENSG00000269399	ENSG00000269399
ENSG00000269400	ENSG00000269400
ENSG00000269403	ENSG00000269403
ENSG00000269404	SPIB
ENSG00000269405	NXF2
ENSG00000269416	LINC01224
ENSG00000269419	ENSG00000269419
ENSG00000269420	PLA2G4C-AS1
ENSG00000269421	ENSG00000269421
ENSG00000269425	ENSG00000269425
ENSG00000269427	ENSG00000269427
