from	to
MIRN376A1	NR_029868
MIRN376A2	NR_030266
MIRN376B	NR_030157
MIRN376C	NR_029861
MIRN377	NR_029869
MIRN378	NR_029870
MIRN379	NR_029871
MIRN380	NR_029872
MIRN381	NR_029873
MIRN382	NR_029874
MIRN383	NR_029875
MIRN384	NR_029909
MIRN409	NR_029975
MIRN410	NR_030156
MIRN411	NR_030389
MIRN412	NR_030155
MIRN421	NR_030398
MIRN422A	NR_029944
MIRN423	NR_029945
MIRN424	NR_029946
MIRN425	NR_029948
MIRN429	NR_029957
MIRN431	NR_029965
MIRN432	NR_030173
MIRN433	NR_029966
MIRN448	NR_029955
MIRN449	NR_029960
MIRN449A	NR_029960
MIRN449B	NR_030387
MIRN450	NR_029962
MIRN450-1	NR_029962
MIRN450-2	NR_030227
MIRN450A1	NR_029962
MIRN450A2	NR_030227
MIRN450B	NR_030587
MIRN451	NR_029970
MIRN452	NR_029973
MIRN453	NR_029969
MIRN454	NR_030411
MIRN455	NR_030255
MIRN483	NR_030158
MIRN484	NR_030159
MIRN485	NR_030160
MIRN486	NR_030161
MIRN487	NR_030162
MIRN487A	NR_030162
MIRN487B	NR_030267
MIRN488	NR_030163
MIRN489	NR_030164
MIRN490	NR_030165
MIRN491	NR_030166
MIRN492	NR_030171
MIRN493	NR_030172
MIRN494	NR_030174
MIRN495	NR_030175
MIRN496	NR_030176
MIRN497	NR_030178
MIRN498	NR_030182
MIRN499	NR_030223
MIRN500	NR_030224
MIRN501	NR_030225
MIRN502	NR_030226
MIRN503	NR_030228
MIRN504	NR_030229
MIRN505	NR_030230
MIRN506	NR_030233
MIRN507	NR_030234
MIRN508	NR_030235
MIRN509	NR_030236
MIRN509-1	NR_030236
MIRN509-2	NR_030586
MIRN509-3	NR_030629
MIRN510	NR_030237
MIRN511-1	NR_030168
MIRN511-2	NR_030168
MIRN512-1	NR_030180
MIRN512-2	NR_030181
MIRN513-1	NR_030231
MIRN513-2	NR_030232
MIRN513A-2	NR_030232
MIRN513A1	NR_030231
MIRN513A2	NR_030232
MIRN513B	NR_031708
MIRN513C	NR_031709
MIRN514-1	NR_030238
MIRN514-2	NR_030239
MIRN514-3	NR_030240
MIRN515-1	NR_030184
MIRN515-2	NR_030187
MIRN516-1	NR_030220
MIRN516-2	NR_030221
MIRN516-3	NR_030207
MIRN516-4	NR_030212
MIRN516A1	NR_030220
MIRN516A2	NR_030221
MIRN516B1	NR_030212
MIRN516B2	NR_030207
MIRN517A	NR_030201
MIRN517B	NR_030205
MIRN517C	NR_030214
MIRN518A-1	NR_030210
MIRN518A-2	NR_030213
MIRN518A1	NR_030210
MIRN518A2	NR_030213
MIRN518B	NR_030196
MIRN518C	NR_030199
MIRN518D	NR_030211
MIRN518E	NR_030209
MIRN518F	NR_030194
MIRN519A-1	NR_030218
MIRN519A-2	NR_030222
MIRN519A1	NR_030218
MIRN519A2	NR_030222
MIRN519B	NR_030191
MIRN519C	NR_030188
MIRN519D	NR_030202
MIRN519E	NR_030185
MIRN520A	NR_030189
MIRN520B	NR_030195
MIRN520C	NR_030198
MIRN520D	NR_030204
MIRN520E	NR_030183
MIRN520F	NR_030186
MIRN520G	NR_030206
MIRN520H	NR_030215
MIRN521-1	NR_030216
MIRN521-2	NR_030203
MIRN522	NR_030217
MIRN523	NR_030193
MIRN524	NR_030200
MIRN525	NR_030192
MIRN526A-1	NR_030197
MIRN526A-2	NR_030208
MIRN526A1	NR_030197
MIRN526A2	NR_030208
MIRN526B	NR_030190
MIRN527	NR_030219
MIRN532	NR_030241
MIRN539	NR_030256
MIRN541	NR_030594
MIRN542	NR_030399
MIRN543	NR_030619
MIRN544	NR_030257
MIRN545	NR_030258
MIRN548A1	NR_030312
MIRN548A2	NR_030317
MIRN548A3	NR_030330
MIRN548B	NR_030315
MIRN548C	NR_030347
MIRN548D1	NR_030382
MIRN548D2	NR_030385
MIRN548E	NR_031614
MIRN548F1	NR_031642
MIRN548F2	NR_031643
MIRN548F3	NR_031644
MIRN548F4	NR_031645
MIRN548F5	NR_031646
MIRN548G	NR_031662
MIRN548H1	NR_031677
MIRN548H2	NR_031678
MIRN548H3	NR_031679
MIRN548H4	NR_031680
MIRN548I1	NR_031687
MIRN548I2	NR_031688
MIRN548I3	NR_031689
MIRN548I4	NR_031690
MIRN548J	NR_031615
MIRN548K	NR_031624
MIRN548L	NR_031630
MIRN548M	NR_031667
MIRN548N	NR_031666
MIRN548O	NR_031669
MIRN548P	NR_031686
MIRN549	NR_030393
MIRN550-1	NR_030319
MIRN550-2	NR_030320
MIRN551A	NR_030277
MIRN551B	NR_030294
MIRN552	NR_030278
MIRN553	NR_030279
MIRN554	NR_030280
MIRN555	NR_030282
MIRN556	NR_030283
MIRN557	NR_030284
MIRN558	NR_030285
MIRN559	NR_030286
MIRN561	NR_030287
MIRN562	NR_030288
MIRN563	NR_030289
MIRN564	NR_030290
MIRN567	NR_030292
MIRN568	NR_030293
MIRN569	NR_030295
MIRN570	NR_030296
MIRN571	NR_030297
MIRN572	NR_030298
MIRN573	NR_030299
MIRN574	NR_030300
MIRN575	NR_030301
MIRN576	NR_030302
MIRN577	NR_030303
MIRN578	NR_030304
MIRN579	NR_030305
MIRN580	NR_030306
MIRN581	NR_030307
MIRN582	NR_030308
MIRN583	NR_030309
MIRN584	NR_030310
MIRN585	NR_030311
MIRN586	NR_030313
MIRN587	NR_030314
MIRN588	NR_030316
MIRN589	NR_030318
MIRN590	NR_030321
MIRN591	NR_030322
MIRN592	NR_030323
MIRN593	NR_030324
MIRN595	NR_030325
MIRN596	NR_030326
MIRN597	NR_030327
MIRN598	NR_030328
MIRN599	NR_030329
MIRN600	NR_030331
MIRN601	NR_030332
MIRN602	NR_030333
MIRN603	NR_030334
MIRN604	NR_030335
MIRN605	NR_030336
MIRN606	NR_030337
MIRN607	NR_030338
MIRN608	NR_030339
MIRN609	NR_030340
MIRN610	NR_030341
MIRN611	NR_030342
MIRN612	NR_030343
MIRN613	NR_030344
MIRN614	NR_030345
MIRN615	NR_030753
MIRN616	NR_030346
MIRN617	NR_030348
MIRN618	NR_030349
MIRN619	NR_030350
MIRN620	NR_030351
MIRN621	NR_030352
MIRN622	NR_030754
MIRN623	NR_030353
MIRN624	NR_030354
MIRN625	NR_030355
MIRN626	NR_030356
MIRN627	NR_030357
MIRN628	NR_030358
MIRN629	NR_030714
MIRN630	NR_030359
MIRN631	NR_030360
MIRN632	NR_030362
MIRN633	NR_030363
MIRN634	NR_030364
MIRN635	NR_030365
MIRN636	NR_030366
MIRN637	NR_030367
MIRN638	NR_030368
MIRN639	NR_030369
MIRN640	NR_030370
MIRN641	NR_030371
MIRN642	NR_030372
MIRN643	NR_030373
MIRN644	NR_030374
MIRN645	NR_030375
MIRN646	NR_030376
MIRN647	NR_030377
MIRN648	NR_030378
MIRN649	NR_030379
MIRN650	NR_030755
MIRN651	NR_030380
MIRN652	NR_030381
MIRN653	NR_030388
MIRN654	NR_030390
MIRN655	NR_030391
MIRN656	NR_030392
MIRN657	NR_030394
MIRN658	NR_030395
MIRN659	NR_030396
MIRN660	NR_030397
MIRN661	NR_030383
MIRN662	NR_030384
MIRN663	NR_030386
MIRN663B	NR_031608
MIRN664	NR_031705
MIRN665	NR_030617
MIRN668	NR_030408
MIRN671	NR_030407
MIRN675	NR_030533
MIRN7-1	NR_029605
MIRN7-2	NR_029606
MIRN7-3	NR_029607
MIRN708	NR_030598
MIRN744	NR_030613
MIRN758	NR_030406
MIRN760	NR_030621
MIRN765	NR_030527
MIRN766	NR_030413
MIRN767	NR_030409
MIRN768	NR_003059
MIRN769	NR_030412
MIRN770	NR_030528
MIRN802	NR_030414
MIRN873	NR_030618
MIRN874	NR_030588
MIRN875	NR_030596
MIRN876	NR_030597
MIRN877	NR_030615
MIRN885	NR_030614
MIRN886	NR_030583
MIRN887	NR_030616
MIRN888	NR_030592
MIRN889	NR_030595
MIRN890	NR_030589
MIRN891A	NR_030581
MIRN891B	NR_030590
MIRN892A	NR_030584
MIRN892B	NR_030593
MIRN9-1	NR_029691
MIRN9-2	NR_030741
MIRN9-3	NR_029692
MIRN92-1	NR_029508
MIRN92-2	NR_029509
MIRN920	NR_030625
MIRN921	NR_030626
MIRN922	NR_030627
MIRN924	NR_030628
MIRN92A1	NR_029508
MIRN92A2	NR_029509
MIRN92B	NR_030281
MIRN93	NR_029510
MIRN933	NR_030630
MIRN934	NR_030631
MIRN935	NR_030632
MIRN936	NR_030760
MIRN937	NR_030633
MIRN938	NR_030634
MIRN939	NR_030635
MIRN940	NR_030636
MIRN941-1	NR_030637
MIRN941-2	NR_030638
MIRN941-3	NR_030639
MIRN941-4	NR_040032
MIRN942	NR_030640
MIRN943	NR_030641
MIRN944	NR_030642
MIRN95	NR_029511
MIRN96	NR_029512
MIRN98	NR_029513
MIRN99A	NR_029514
MIRN99B	NR_029843
MIRNLET7A1	NR_029476
MIRNLET7A2	NR_029477
MIRNLET7A3	NR_029478
MIRNLET7B	NR_029479
MIRNLET7C	NR_029480
MIRNLET7D	NR_029481
MIRNLET7E	NR_029482
MIRNLET7F1	NR_029483
MIRNLET7F2	NR_029484
MIRNLET7G	NR_029660
MIRNLET7I	NR_029661
MIRO-1	NM_018307
MIRO-2	NM_138769
MIRO1	NM_018307
MIRO2	NM_138769
MIS	NM_000479
MIS12	NM_024039
MIS13	NM_024918
MIS14	NM_015471
MIS18A	NM_018944
MIS18B	NM_007280
MISE	NM_021218
MISFA	NM_001355570
MISP	NM_173481
MISP1	NM_173481
MISR2	NM_020547
MISRII	NM_020547
MIST	NM_052964
MIST1	NM_177455
MISTR1	NM_002489
MISTRAV	NM_032413
MISTRH	NM_020142
MIT1	NM_001126128
MITA	NM_198282
MITAP1	NM_030808
MITD1	NM_138798
MITF	NM_198159
MITOL	NM_017824
MITOSUR	NM_007188
MITRAC12	NM_014019
MITRAC15	NM_018224
MITRAC7	NM_001145432
MIWC	NM_001650
MIWC	NM_004028
MIX14	NM_032309
MIX17A	NM_213720
MIX17B	NM_016139
MIX23	NM_001017928
MIX23P1	NG_009486
MIX23P2	NG_029973
MIX23P3	NG_030064
MIX23P5	NG_024383
MIZ	NM_020338
MIZ1	NM_003443
MIZF	NM_015517
MIZIP	NM_138462
MJD	NM_004993
MJDL	NM_001135995
MK	NM_001012334
MK	NM_000431
MK-3	NM_004635
MK-STYX	NM_016086
MK2	NM_004759
MK2S4	NM_052862
MK3	NM_004635
MK3	NM_002232
MK5	NM_139078
MKI67	NM_002417
MKI67IP	NM_032390
MKI67IPP1	NG_009461
MKI67IPP2	NG_009465
MKI67IPP3	NG_009474
MKI67IPP4	NG_009467
MKI67IPP5	NG_009470
MKI67IPP6	NG_009462
MKI67IPP8	NG_009464
MKK3	NM_145109
MKK6	NM_002758
MKL	NM_020831
MKL1	NM_020831
MKL2	NM_014048
MKLN1	NM_013255
MKLN1-AS1	NR_015431
MKLP2	NM_005733
MKNK1	NM_003684
MKNK1-AS1	NR_038403
MKNK2	NM_199054
MKNK2P1	NG_022142
MKP-1	NM_004417
MKP-2	NM_001394
MKP-3	NM_001946
MKP-3	NM_022652
MKP-4	NM_001395
MKP-5	NM_007207
MKP-7	NM_030640
MKP-L	NM_007026
MKP-X	NM_001947
MKP4	NM_001395
MKP5	NM_007207
MKP6	NM_007026
MKP7	NM_030640
MKPX	NM_020185
MKRN1	NM_013446
MKRN2	NM_014160
MKRN2-AS1	NM_001195279
MKRN2OS	NM_001195279
MKRN3	NM_005664
MKRN4	NG_004713
MKRN4P	NG_004713
MKRN5	NG_004764
MKRN8P	NG_009613
MKRN9	NG_004764
MKRN9P	NG_004764
MKRNP4	NG_009613
MKRNP5	NG_004713
MKRNP6	NG_004764
MKS	NM_017777
MKS1	NM_017777
MKS10	NM_030578
MKS11	NM_001077416
MKS13	NM_032354
MKS2	NM_016499
MKS3	NM_153704
MKS4	NM_025114
MKS5	NM_015272
MKS6	NM_001080522
MKS7	NM_153240
MKS8	NM_024809
MKS9	NM_015681
MKSR-1	NM_015681
MKSR-2	NM_030578
MKX	NM_173576
ML-1	NM_016529
ML-1	NM_052872
ML-IAP	NM_139317
ML1	NM_052872
ML4	NM_020533
ML8	NM_001469
MLAA-34	NM_030925
MLAS	NG_046751
MLASA1	NM_025215
MLAT4	NM_018192
MLC	NM_015166
MLC-1	NM_079420
MLC1	NM_015166
MLC1	NM_079420
MLC1/3	NM_079420
MLC1F	NM_079420
MLC1SA	NM_002475
MLC1SB	NM_000258
MLC1V	NM_000258
MLC2	NM_006097
MLC3F	NM_079420
MLCB	NM_006471
MLCK	NM_053025
MLCK	NM_182493
MLCK1	NM_053025
MLCK108	NM_053025
MLCK2	NM_033118
MLCK210	NM_053025
MLDP	NM_001013706
MLEC	NM_014730
MLEL1	NM_020865
MLF1	NM_022443
MLF1-DT	NR_104147
MLF1IP	NM_024629
MLH-1	NM_000249
MLH1	NM_000249
MLH2	NM_000534
MLH3	NM_014381
MLH4	NM_000535
MLIP	NM_138569
MLIV	NM_020533
MLK2	NM_002446
MLK4	NM_032435
MLK7	NM_016653
MLK7-AS1	NR_033882
MLKL	NM_152649
MLL	NM_005933
MLL1	NM_005933
MLL1A	NM_005933
MLL1B	NM_014727
MLL2	NM_014727
MLL3	NM_170606
MLL3P	NM_181704
MLL4	NM_014727
MLLT1	NM_005934
MLLT11	NM_006818
MLLT2	NM_005935
MLLT2-like	NM_002285
MLLT3	NM_004529
MLLT4	NM_005936
MLLT4-AS1	NR_027906
MLLT5	NM_001981
MLLT6	NM_005937
MLLT7	NM_005938
MLM	NM_000077
MLN	NM_001304732
MLN-19	NM_004448
MLN50	NM_006148
MLN51	NM_007359
MLN62	NM_145751
MLNR	NM_001507
MLP	NM_003476
MLP	NM_002457
MLP	NM_023009
MLP1	NM_023009
MLP2	NM_020038
MLPH	NM_024101
MLQ	NM_001127393
MLR1	NM_153686
MLRQ	NM_002489
MLSN1	NM_002420
MLST8	NM_022372
MLSTD1	NM_018099
MLSTD2	NM_032228
MLT	NM_006785
MLTFI	NM_007122
MLTK	NM_016653
MLTKalpha	NM_016653
MLTKbeta	NM_016653
MLTNB	NM_033274
MLX	NM_170607
MLXIP	NM_014938
MLXIPL	NM_032951
MLXP1	NG_021603
MLYCD	NM_012213
MM-TRAG	NM_024315
MM1	NM_012401
MM130	NM_004244
MM130	NM_203416
MM28	NM_024302
MMA-1a	NR_026838
MMA-1b	NR_026838
MMAC1	NM_000314
MMACHC	NM_015506
MMADHC	NM_015702
MMADHC-DT	NR_110240
MMADHCP1	NG_009051
MMADHCP2	NG_009050
MMAP	NM_025203
MMCE	NM_032601
MMD2	NM_198403
MME	NM_000902
MMEL1	NM_033467
MMEL2	NM_033467
MMGL	NM_014644
MMGT1	NM_173470
MMP-25	NM_024302
MMP-28	NM_024302
MMP1	NM_002421
MMP11	NM_005940
MMP12	NM_002426
MMP13	NM_002427
MMP14	NM_004995
MMP15	NM_002428
MMP16	NM_005941
MMP17	NM_016155
MMP18	NM_002429
MMP19	NM_002429
MMP20	NM_022468
MMP21	NR_002946
MMP22	NM_006983
MMP23A	NR_002946
MMP23B	NM_006983
MMP24	NM_006690
MMP24-AS1	NM_001355003
MMP24OS	NM_001355003
MMP25	NM_022468
MMP25-AS1	NR_123723
MMP26	NM_021801
MMP27	NM_022122
MMP28	NM_024302
MMP3	NM_002422
MMP8	NM_002424
MMPL1	NM_022468
MMRN	NM_007351
MMRN1	NM_007351
MMRN2	NM_024756
MMS2	NM_003350
MMS21	NM_173685
MMS22L	NM_198468
MMS4L	NM_152463
MMSET	NM_133330
MMTAG2	NM_024319
MMTN	NM_174889
MMTRA1B	NM_021105
MN	NM_002099
MN	NM_001216
MN1	NM_002430
MNAB	NM_018835
MNADK	NM_153013
MNAR	NM_014389
MNAT1	NM_002431
MNBH	NM_001396
MND1	NM_032117
MNDA	NM_002432
MNF1	NM_032340
MNG1	NM_030621
MNGIE	NM_001953
MNK	NM_000052
MNK1	NM_003684
MNK2	NM_199054
MNLL	NM_004545
MNPEP	NM_006838
MNR	NM_014804
MNRR1	NM_016139
MNS	NM_002102
MNS	NM_002100
MNS	NM_002099
MNS1	NM_018365
MNSFbeta	NM_001997
MNT	NM_020310
MNX	NM_002284
MNX1-AS1	NR_038835
MO15	NM_001799
MO25	NM_016289
MO2L	NM_030925
MOAT-B	NM_005845
MOAT-C	NM_005688
MOAT-D	NM_020038
MOATB	NM_005845
MOB	NM_147156
MOB-LAK	NM_130807
MOB1	NM_018221
MOB1A	NM_018221
MOB1B	NM_173468
MOB1C	NM_130807
MOB1D	NM_024761
MOB1E	NM_145279
MOB2	NM_053005
MOB3	NM_015387
MOB3A	NM_130807
MOB3B	NM_024761
MOB3C	NM_145279
MOB4	NM_015387
MOB4A	NM_173468
MOB4P1	NG_023567
MOB4P2	NG_021794
MOBK1B	NM_018221
MOBKL1A	NM_173468
MOBKL1B	NM_018221
MOBKL2A	NM_130807
MOBKL2B	NM_024761
MOBKL2C	NM_145279
MOBKL3	NM_015387
MOBP	NM_182935
MOBP	NM_006501
MOBP	NM_182934
MOCA	NM_004947
MOCCI	NM_032413
MOCO1	NM_183418
MOCOD	NM_005943
MOCS1	NM_005943
MOCS1A	NM_005943
MOCS1B	NM_005943
MOCS2	NM_183418
MOCS2-DT	NR_034107
MOCS2A	NM_183418
MOCS2B	NM_183418
MOCS3	NM_014484
MOCS3P	NG_002557
MOCS3P1	NG_002557
MOCS3P2	NG_024852
MOD1	NM_006807
MODY2	NM_000162
MODY3	NM_000545
MODY4	NM_000209
MODY5	NM_000458
MODY6	NM_002500
MODY7	NM_003597
MOF	NM_032188
MOG	NM_002433
MOG1	NM_016492
MOGAT1	NM_058165
MOGAT2	NM_025098
MOGAT3	NM_178176
MOGS	NM_006302
MOKA	NM_030793
MOLT	NM_133448
MOM19	NM_014765
MON1A	NM_032355
MON1B	NM_014940
MON2	NM_015026
MONAP	NM_000584
MONC	NR_027790
MONDOA	NM_014938
MONDOB	NM_032951
MOP	NM_000914
MOP	NM_033282
MOP-5	NM_015474
MOP1	NM_001530
MOP2	NM_001430
MOP3	NM_018183
MOP3	NM_001178
MOP5	NM_002517
MOP9	NM_020183
MOPT	NM_194270
MOR1	NM_000914
MORC2	NM_014941
MORC2-AS1	NR_026920
MORC3	NM_015358
MORC4	NM_024657
MORF4	NG_028235
MORF4L1	NM_006791
MORF4L1P2	NG_002591
MORF4L2	NM_012286
MORF4L2-AS1	NR_038978
MORF4LP2	NG_002591
MORFRG15	NM_006791
MORG1	NM_032332
MORN1	NM_024848
MORN2	NM_194270
MORN3	NM_173855
MORN4	NM_178832
MORN5	NM_198469
MORRBID	NR_015395
MORT	NR_036521
MORT1	NM_003824
MOS	NM_005372
MOSC1	NM_022746
MOSC2	NM_017898
MOSMO	NM_001164579
MOSP	NM_175732
MOSPD1	NM_019556
MOSPD2	NM_152581
MOSPD3	NM_023948
MOT1	NM_003972
MOT17	NM_138796
MOT25.	NM_177965
MOT48	NM_017916
MOT8	NM_018836
MOV10	NM_020963
MOV10L1	NM_018995
MOV34	NM_002811
MOV34-34KD	NM_006833
MOV34L	NG_002412
MOX	NM_015529
MOX1	NM_007052
MOX2	NM_005924
MOX2R	NM_138806
MOX44	NM_000560
MOXD1	NM_015529
MOXD2	NR_024346
MOXD2P	NR_024346
MOXI	NM_001355251
MOZ	NM_006766
MOZ2	NM_012330
MOZART1	NM_001071775
MOZART2B	NM_025029
MP1	NM_021970
MP100	NM_006310
MP11	NM_001010980
MP17	NM_030657
MP19	NM_030657
MP2	NM_002677
MP25	NM_003480
MP26	NM_012064
MP44	NM_138285
MP44	NM_001001924
MP68	NM_001127393
MP70	NM_006405
MPAN	NM_031448
MPB1	NM_001428
MPC1	NM_016098
MPC1L	NM_001195522
MPC2	NM_015415
MPD	NM_002461
MPD1	NM_000257
MPD2	NM_018834
MPD6	NM_001128619
MPDS	NM_003859
MPDU1-AS1	NR_136401
MPDZ	NM_003829
MPE16	NM_003486
MPEG1	NM_001039396
MPFL	NG_032123
MPFYVE	NM_032850
MPG1	NM_001039396
MPHOSPH1	NM_016195
MPHOSPH10	NM_005791
MPHOSPH2	NM_021953
MPHOSPH6	NM_005792
MPHOSPH7	NM_005441
MPHOSPH8	NM_017520
MPIF-1	NM_145898
MPIF-1	NM_005064
MPIF-2	NM_002991
MPIF2	NM_002991
MPIG6B	NM_138272
MPL	NM_005373
MPLKIP	NM_138701
MPLLG	NM_000460
MPM	NM_001355251
MPMGp800B12492Q3	NM_207672
MPN	NM_031948
MPN2	NM_183062
MPND	NM_032868
MPOU	NM_002702
MPP1	NM_002436
MPP1	NM_016195
MPP10	NM_005791
MPP10P	NM_005791
MPP2	NM_021953
MPP2	NM_005374
MPP3	NM_001932
MPP5	NM_022474
MPP6	NM_005792
MPP7	NM_005441
MPP7	NM_173496
MPPB	NM_004279
MPPE1	NM_023075
MPPED1	NM_001044370
MPPED2	NM_001584
MPPP52	NM_004279
MPR1	NM_000876
MPR300	NM_000876
MPRA	NM_178422
MPRB	NM_133367
MPRG	NM_017705
MPRI	NM_000876
MPRIP	NM_015134
MPRP-1	NM_145243
MPS-1	NM_001030
MPS1	NM_000203
MPS1	NM_001030
MPS3A	NM_000199
MPSI	NM_000203
MPST	NM_001013440
MPV17	NM_002437
MPV17L	NM_173803
MPV17L1	NM_173803
MPV17L2	NM_032683
MPV17L3	NM_018663
MPYS	NM_198282
MPZ	NM_000530
MPZL1	NM_024569
MPZL2	NM_005797
MPZL3	NM_198275
MR-GEF	NM_012294
MR1	NM_001531
MR60	NM_005570
MRAP	NM_178817
MRAP1	NM_178817
MRAP2	NM_138409
MRB	NM_019055
MRC1	NM_002438
MRC1L1	NM_002438
MRCAF1	NM_002489
MRCC2446	NM_198443
MRCCAT1	NM_012081
MRCKA	NM_014826
MRCKB	NM_006035
MRCKalpha	NM_014826
MRCKgamma	NM_017525
MRCL	NM_182619
MRCL2	NM_001011880
MRCL3	NM_173619
MRCL3	NM_006471
MRDI	NM_032285
MRDS1	NM_153003
MRE11	NM_005591
MRE11A	NM_005591
MRE11B	NG_001157
MRE11P1	NG_001157
MREG	NM_018000
MRF	NM_013279
MRF-1	NM_212481
MRF2	NM_032199
MRF4	NM_002469
MRFAP1	NM_033296
MRFAP1L1	NM_152301
MRFAP1L2	NM_138699
MRG	NM_052967
MRG1	NM_170677
MRG15	NM_006791
MRG15BP	NM_018270
MRG2	NM_020160
MRGBP	NM_018270
MRGPRD	NM_198923
MRGPRE	NM_001039165
MRGPRF	NM_145015
MRGPRG-AS1	NR_027138
MRGPRX1	NM_147199
MRGPRX2	NM_054030
MRGPRX3	NM_054031
MRGPRX4	NM_054032
MRGX	NM_012286
MRGX1	NM_147199
MRGX2	NM_054030
MRGX3	NM_054031
MRGX4	NM_054032
MRI	NM_024033
MRI-2	NM_024033
MRI1	NM_032285
MRIP2	NM_133446
MRIT	NM_003879
MRJ	NM_058246
MRK	NM_016653
MRK	NM_016513
MRL3	NM_007208
MRLC1	NM_006097
MRLC2	NM_013292
MRLC2	NM_033546
MRLC3	NM_006471
MRLN	NM_001304732
MRM1	NM_024864
MRM2	NM_013393
MRM3	NM_018146
MRM3P1	NG_025475
MRM3P2	NG_026539
MRNIP	NM_016175
MRO	NM_031939
MROCKI	NR_038863
MROH1	NM_032450
MROH2A	NM_001287395
MROH2B	NM_173489
MROH3P	XR_041455
MROH4P	NG_033034
MROH5	NM_207414
MROH6	NM_001100878
MROH7	NM_198547
MROH8	NM_152503
MROH9	NM_025063
MRP	NM_024911
MRP	NM_004996
MRP-14	NM_002965
MRP-8	NM_002964
MRP-L10	NM_145255
MRP-L15	NM_014763
MRP-L15	NM_014175
MRP-L18	NM_145729
MRP-L2	NM_016491
MRP-L22	NM_003776
MRP-L26	NM_022061
MRP-L27	NM_032477
MRP-L3	NM_032478
MRP-L31	NM_014050
MRP-L32	NM_032111
MRP-L32	NM_031903
MRP-L36	NM_032479
MRP-L5	NM_017446
MRP-L50	NM_019051
MRP-L7	NM_014175
MRP-L8	NM_145255
MRP-S	NM_015971
MRP-S12	NM_023936
MRP-S13	NM_030811
MRP-S17	NM_015969
MRP-S22	NM_020191
MRP-S23	NM_016070
MRP-S24	NM_032014
MRP-S25	NM_022497
MRP-S26	NM_030811
MRP-S28	NM_014018
MRP-S29	NM_004632
MRP-S36	NM_033281
MRP-S5	NM_031902
MRP-S6	NM_032476
MRP-S9	NM_182640
MRP1	NM_002439
MRP1	NM_004996
MRP14	NM_002965
MRP2	NM_001129979
MRP2	NM_020866
MRP2	NM_000392
MRP3	NM_020038
MRP4	NM_005845
MRP5	NM_005688
MRP6	NM_005621
MRP63	NM_024026
MRP63P1	NG_002827
MRP63P10	NG_002837
MRP63P2	NG_002845
MRP63P3	NG_002846
MRP63P6	NG_002829
MRP63P7	NG_002847
MRP63P8	NG_002848
MRP63P9	NG_002849
MRP64	NM_016497
MRP7	NM_000492
MRP7	NM_033450
MRP8	NM_002964
MRP8	NM_000352
MRP8	NM_032583
MRP9	NM_033226
MRPL1	NM_020236
MRPL10	NM_145255
MRPL11	NM_016050
MRPL11P2	NG_002416
MRPL11P3	NG_002850
MRPL12	NM_002949
MRPL13	NM_014078
MRPL14	NM_032111
MRPL14P1	NG_002851
MRPL15	NM_014175
MRPL15P1	NG_002852
MRPL16	NM_017840
MRPL17	NM_022061
MRPL19	NM_014763
MRPL20	NM_017971
MRPL20-AS1	NR_015434
MRPL20P1	NG_002853
MRPL21	NM_181512
MRPL22P1	NG_002854
MRPL23	NM_021134
MRPL23-AS1	NR_024471
MRPL24	NM_145729
MRPL27	NM_032477
MRPL2P1	NG_002838
MRPL3	NM_007208
MRPL30P1	NG_002856
MRPL30P2	NG_002912
MRPL31	NM_014050
MRPL32	NM_031903
MRPL32P1	NG_002857
MRPL33	NM_004891
MRPL34	NM_023937
MRPL35	NM_016622
MRPL35P1	NG_002858
MRPL35P2	NG_002859
MRPL35P3	NG_002860
MRPL35P4	NG_002861
MRPL36	NM_032479
MRPL36P1	NG_002831
MRPL37	NM_016491
MRPL38	NM_032478
MRPL39	NM_017446
MRPL3P1	NG_002855
MRPL40	NM_003776
MRPL41	NM_032477
MRPL42	NM_014050
MRPL42P1	NG_002665
MRPL42P2	NG_002907
MRPL42P3	NG_002862
MRPL42P4	NG_002908
MRPL42P5	NG_002914
MRPL44	NM_022915
MRPL45	NM_032351
MRPL45P1	NG_002863
MRPL45P2	NR_033934
MRPL46	NM_022163
MRPL47	NM_020409
MRPL48	NM_016055
MRPL48L1	NG_002430
MRPL48P1	NG_002430
MRPL49	NM_004927
MRPL49P1	NG_002864
MRPL49P2	NG_002836
MRPL50	NM_019051
MRPL50P1	NG_002841
MRPL50P2	NG_002865
MRPL50P3	NG_002866
MRPL50P4	NG_002867
MRPL51	NM_016497
MRPL51P1	NG_002843
MRPL51P2	NG_002834
MRPL52	NM_180982
MRPL53	NM_053050
MRPL53P1	NG_002868
MRPL54	NM_172251
MRPL55	NM_181454
MRPL56	NM_032857
MRPL57	NM_024026
MRPL57P1	NG_002827
MRPL57P10	NG_002837
MRPL57P2	NG_002845
MRPL57P3	NG_002846
MRPL57P6	NG_002829
MRPL57P7	NG_002847
MRPL57P8	NG_002848
MRPL57P9	NG_002849
MRPL58	NM_001545
MRPL7	NM_002949
MRPL7/L12	NM_002949
MRPL8	NM_145255
MRPL9	NM_031420
MRPL9P1	NG_001539
MRPP1	NM_017819
MRPP2	NM_004493
MRPP3	NM_014672
MRPS10P1	NG_002869
MRPS10P2	NG_002903
MRPS10P3	NG_002903
MRPS10P4	NG_002903
MRPS10P5	NG_002870
MRPS11	NM_022839
MRPS11P1	NG_000977
MRPS14	NM_022100
MRPS15	NM_031280
MRPS15P1	NG_002871
